#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string
#default,mean,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dst,dstp,host,proto,service,src,srcp,url
,,136,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T23:00:00Z,48,counter,tdmp_bytes_total,telenor.se,dcap,telegraf,tcp,dcap,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,136,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T00:00:00Z,48,counter,tdmp_bytes_total,telenor.se,dcap,telegraf,tcp,dcap,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,136,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T01:00:00Z,48,counter,tdmp_bytes_total,telenor.se,dcap,telegraf,tcp,dcap,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,136,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T02:00:00Z,48,counter,tdmp_bytes_total,telenor.se,dcap,telegraf,tcp,dcap,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,136,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T03:00:00Z,48,counter,tdmp_bytes_total,telenor.se,dcap,telegraf,tcp,dcap,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,136,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T04:00:00Z,48,counter,tdmp_bytes_total,telenor.se,dcap,telegraf,tcp,dcap,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,136,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T05:00:00Z,48,counter,tdmp_bytes_total,telenor.se,dcap,telegraf,tcp,dcap,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,136,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T06:00:00Z,48,counter,tdmp_bytes_total,telenor.se,dcap,telegraf,tcp,dcap,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,136,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T07:00:00Z,48,counter,tdmp_bytes_total,telenor.se,dcap,telegraf,tcp,dcap,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,136,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T08:00:00Z,48,counter,tdmp_bytes_total,telenor.se,dcap,telegraf,tcp,dcap,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,136,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,48,counter,tdmp_bytes_total,telenor.se,dcap,telegraf,tcp,dcap,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T17:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T18:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T19:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T20:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T21:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T22:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T23:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T00:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T01:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T02:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T03:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T04:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T05:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T06:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T07:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T08:00:00Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,137,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,300,counter,tdmp_bytes_total,telenor.se,dict,telegraf,tcp,dict,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T06:00:00Z,279,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T07:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T08:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T09:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T10:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T11:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T12:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T13:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T14:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T15:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T16:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T17:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T18:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T19:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T20:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T21:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T22:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-11T23:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T00:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T01:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T02:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T03:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T04:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T05:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T06:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T07:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T08:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T09:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T10:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T11:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T12:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T13:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T14:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T15:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T16:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T17:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T18:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T19:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T20:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T21:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T22:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T23:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T00:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T01:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T02:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T03:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T04:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T05:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T06:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T07:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T08:00:00Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,138,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,300,counter,tdmp_bytes_total,telenor.se,distcc,telegraf,tcp,distcc,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T15:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T16:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T17:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T18:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T19:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T20:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T21:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T22:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-12T23:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T00:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T01:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T02:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T03:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T04:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T05:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T06:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T07:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,139,2021-11-13T08:12:44.6953591Z,2021-12-13T08:12:44.6953591Z,2021-12-13T08:00:00Z,252,counter,tdmp_bytes_total,telenor.se,eklogin,telegraf,tcp,eklogin,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
